# onet_version=30.3  (O*NET Related Occupations + Occupation Data; public domain / CC-BY 4.0; regenerate with scripts/build_taxonomy_extra.py)
# format: soc_code<TAB>related_soc<TAB>tier<TAB>related_title
39-5011.00	51-7021.00	Supplemental	Furniture Finishers
39-5011.00	39-3093.00	Supplemental	Locker Room, Coatroom, and Dressing Room Attendants
39-5011.00	51-6041.00	Supplemental	Shoe and Leather Workers and Repairers
39-5011.00	37-1011.00	Supplemental	First-Line Supervisors of Housekeeping and Janitorial Workers
39-5012.00	39-5011.00	Primary-Short	Barbers
39-5012.00	39-5094.00	Primary-Short	Skincare Specialists
39-5012.00	39-5093.00	Primary-Short	Shampooers
39-5012.00	39-5091.00	Primary-Short	Makeup Artists, Theatrical and Performance
39-5012.00	39-5092.00	Primary-Short	Manicurists and Pedicurists
39-5012.00	51-6052.00	Primary-Long	Tailors, Dressmakers, and Custom Sewers
39-5012.00	51-6051.00	Primary-Long	Sewers, Hand
39-5012.00	41-2031.00	Primary-Long	Retail Salespersons
39-5012.00	11-9179.02	Primary-Long	Spa Managers
39-5012.00	27-1022.00	Primary-Long	Fashion Designers
39-5012.00	51-9123.00	Supplemental	Painting, Coating, and Decorating Workers
39-5012.00	51-6011.00	Supplemental	Laundry and Dry-Cleaning Workers
39-5012.00	27-1023.00	Supplemental	Floral Designers
39-5012.00	51-9071.00	Supplemental	Jewelers and Precious Stone and Metal Workers
39-5012.00	51-6041.00	Supplemental	Shoe and Leather Workers and Repairers
39-5012.00	37-2012.00	Supplemental	Maids and Housekeeping Cleaners
39-5012.00	29-2081.00	Supplemental	Opticians, Dispensing
39-5012.00	51-7021.00	Supplemental	Furniture Finishers
39-5012.00	39-3092.00	Supplemental	Costume Attendants
39-5012.00	47-2141.00	Supplemental	Painters, Construction and Maintenance
39-5091.00	39-5012.00	Primary-Short	Hairdressers, Hairstylists, and Cosmetologists
39-5091.00	39-5094.00	Primary-Short	Skincare Specialists
39-5091.00	39-3092.00	Primary-Short	Costume Attendants
39-5091.00	39-5092.00	Primary-Short	Manicurists and Pedicurists
39-5091.00	51-9123.00	Primary-Short	Painting, Coating, and Decorating Workers
39-5091.00	27-1013.00	Primary-Long	Fine Artists, Including Painters, Sculptors, and Illustrators
39-5091.00	39-5093.00	Primary-Long	Shampooers
39-5091.00	39-5011.00	Primary-Long	Barbers
39-5091.00	27-1012.00	Primary-Long	Craft Artists
39-5091.00	27-1022.00	Primary-Long	Fashion Designers
39-5091.00	27-1014.00	Supplemental	Special Effects Artists and Animators
39-5091.00	41-9012.00	Supplemental	Models
39-5091.00	27-4021.00	Supplemental	Photographers
39-5091.00	47-2141.00	Supplemental	Painters, Construction and Maintenance
39-5091.00	27-1024.00	Supplemental	Graphic Designers
39-5091.00	51-6052.00	Supplemental	Tailors, Dressmakers, and Custom Sewers
39-5091.00	51-6051.00	Supplemental	Sewers, Hand
39-5091.00	51-9071.00	Supplemental	Jewelers and Precious Stone and Metal Workers
39-5091.00	51-9194.00	Supplemental	Etchers and Engravers
39-5091.00	27-1023.00	Supplemental	Floral Designers
39-5092.00	39-5012.00	Primary-Short	Hairdressers, Hairstylists, and Cosmetologists
39-5092.00	51-9123.00	Primary-Short	Painting, Coating, and Decorating Workers
39-5092.00	39-5094.00	Primary-Short	Skincare Specialists
39-5092.00	39-5011.00	Primary-Short	Barbers
39-5092.00	39-5093.00	Primary-Short	Shampooers
39-5092.00	51-7021.00	Primary-Long	Furniture Finishers
39-5092.00	39-5091.00	Primary-Long	Makeup Artists, Theatrical and Performance
39-5092.00	51-9124.00	Primary-Long	Coating, Painting, and Spraying Machine Setters, Operators, and Tenders
39-5092.00	51-9022.00	Primary-Long	Grinding and Polishing Workers, Hand
39-5092.00	51-4194.00	Primary-Long	Tool Grinders, Filers, and Sharpeners
39-5092.00	51-6042.00	Supplemental	Shoe Machine Operators and Tenders
39-5092.00	51-6051.00	Supplemental	Sewers, Hand
39-5092.00	51-6041.00	Supplemental	Shoe and Leather Workers and Repairers
39-5092.00	51-6011.00	Supplemental	Laundry and Dry-Cleaning Workers
39-5092.00	47-2141.00	Supplemental	Painters, Construction and Maintenance
39-5092.00	51-9031.00	Supplemental	Cutters and Trimmers, Hand
39-5092.00	51-9195.00	Supplemental	Molders, Shapers, and Casters, Except Metal and Plastic
39-5092.00	51-9081.00	Supplemental	Dental Laboratory Technicians
39-5092.00	51-9194.00	Supplemental	Etchers and Engravers
39-5092.00	51-4071.00	Supplemental	Foundry Mold and Coremakers
39-5093.00	39-5094.00	Primary-Short	Skincare Specialists
39-5093.00	39-5012.00	Primary-Short	Hairdressers, Hairstylists, and Cosmetologists
39-5093.00	31-9011.00	Primary-Short	Massage Therapists
39-5093.00	39-5011.00	Primary-Short	Barbers
39-5093.00	39-5092.00	Primary-Short	Manicurists and Pedicurists
39-5093.00	39-5091.00	Primary-Long	Makeup Artists, Theatrical and Performance
39-5093.00	31-2022.00	Primary-Long	Physical Therapist Aides
39-5093.00	31-1121.00	Primary-Long	Home Health Aides
39-5093.00	51-6011.00	Primary-Long	Laundry and Dry-Cleaning Workers
39-5093.00	31-1131.00	Primary-Long	Nursing Assistants
39-5093.00	29-9093.00	Supplemental	Surgical Assistants
39-5093.00	29-1022.00	Supplemental	Oral and Maxillofacial Surgeons
39-5093.00	29-1243.00	Supplemental	Pediatric Surgeons
39-5093.00	29-1242.00	Supplemental	Orthopedic Surgeons, Except Pediatric
39-5093.00	29-1021.00	Supplemental	Dentists, General
39-5093.00	29-1291.00	Supplemental	Acupuncturists
39-5093.00	31-9091.00	Supplemental	Dental Assistants
39-5093.00	29-2056.00	Supplemental	Veterinary Technologists and Technicians
39-5093.00	29-1292.00	Supplemental	Dental Hygienists
39-5093.00	29-1214.00	Supplemental	Emergency Medicine Physicians
39-5094.00	39-5012.00	Primary-Short	Hairdressers, Hairstylists, and Cosmetologists
39-5094.00	39-5093.00	Primary-Short	Shampooers
39-5094.00	31-9011.00	Primary-Short	Massage Therapists
39-5094.00	29-1213.00	Primary-Short	Dermatologists
39-5094.00	29-2055.00	Primary-Short	Surgical Technologists
39-5094.00	39-5011.00	Primary-Long	Barbers
39-5094.00	39-5092.00	Primary-Long	Manicurists and Pedicurists
39-5094.00	29-1024.00	Primary-Long	Prosthodontists
39-5094.00	39-5091.00	Primary-Long	Makeup Artists, Theatrical and Performance
39-5094.00	31-9092.00	Primary-Long	Medical Assistants
39-5094.00	31-9091.00	Supplemental	Dental Assistants
39-5094.00	29-9093.00	Supplemental	Surgical Assistants
39-5094.00	29-1291.00	Supplemental	Acupuncturists
39-5094.00	29-1021.00	Supplemental	Dentists, General
39-5094.00	29-1022.00	Supplemental	Oral and Maxillofacial Surgeons
39-5094.00	31-2022.00	Supplemental	Physical Therapist Aides
39-5094.00	29-1081.00	Supplemental	Podiatrists
39-5094.00	29-1243.00	Supplemental	Pediatric Surgeons
39-5094.00	29-1041.00	Supplemental	Optometrists
39-5094.00	11-9179.02	Supplemental	Spa Managers
39-6011.00	39-6012.00	Primary-Short	Concierges
39-6011.00	53-6061.00	Primary-Short	Passenger Attendants
39-6011.00	43-4181.00	Primary-Short	Reservation and Transportation Ticket Agents and Travel Clerks
39-6011.00	53-6021.00	Primary-Short	Parking Attendants
39-6011.00	43-4081.00	Primary-Short	Hotel, Motel, and Resort Desk Clerks
39-6011.00	53-2031.00	Primary-Long	Flight Attendants
39-6011.00	39-3093.00	Primary-Long	Locker Room, Coatroom, and Dressing Room Attendants
39-6011.00	41-2021.00	Primary-Long	Counter and Rental Clerks
39-6011.00	33-9093.00	Primary-Long	Transportation Security Screeners
39-6011.00	43-5021.00	Primary-Long	Couriers and Messengers
39-6011.00	41-2011.00	Supplemental	Cashiers
39-6011.00	53-3053.00	Supplemental	Shuttle Drivers and Chauffeurs
39-6011.00	35-9011.00	Supplemental	Dining Room and Cafeteria Attendants and Bartender Helpers
39-6011.00	43-5032.00	Supplemental	Dispatchers, Except Police, Fire, and Ambulance
39-6011.00	39-3031.00	Supplemental	Ushers, Lobby Attendants, and Ticket Takers
39-6011.00	53-1041.00	Supplemental	Aircraft Cargo Handling Supervisors
39-6011.00	53-3052.00	Supplemental	Bus Drivers, Transit and Intercity
39-6011.00	35-3041.00	Supplemental	Food Servers, Nonrestaurant
39-6011.00	53-7065.00	Supplemental	Stockers and Order Fillers
39-6011.00	39-3091.00	Supplemental	Amusement and Recreation Attendants
39-6012.00	43-4081.00	Primary-Short	Hotel, Motel, and Resort Desk Clerks
39-6012.00	39-6011.00	Primary-Short	Baggage Porters and Bellhops
39-6012.00	41-2021.00	Primary-Short	Counter and Rental Clerks
39-6012.00	43-4181.00	Primary-Short	Reservation and Transportation Ticket Agents and Travel Clerks
39-6012.00	39-3093.00	Primary-Short	Locker Room, Coatroom, and Dressing Room Attendants
39-6012.00	53-6061.00	Primary-Long	Passenger Attendants
39-6012.00	43-4171.00	Primary-Long	Receptionists and Information Clerks
39-6012.00	11-9081.00	Primary-Long	Lodging Managers
39-6012.00	39-3031.00	Primary-Long	Ushers, Lobby Attendants, and Ticket Takers
39-6012.00	41-3041.00	Primary-Long	Travel Agents
39-6012.00	53-6021.00	Supplemental	Parking Attendants
39-6012.00	35-9031.00	Supplemental	Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop
39-6012.00	35-9011.00	Supplemental	Dining Room and Cafeteria Attendants and Bartender Helpers
39-6012.00	39-7012.00	Supplemental	Travel Guides
39-6012.00	35-3031.00	Supplemental	Waiters and Waitresses
39-6012.00	13-1121.00	Supplemental	Meeting, Convention, and Event Planners
39-6012.00	37-2012.00	Supplemental	Maids and Housekeeping Cleaners
39-6012.00	35-3041.00	Supplemental	Food Servers, Nonrestaurant
39-6012.00	43-4051.00	Supplemental	Customer Service Representatives
39-6012.00	53-2031.00	Supplemental	Flight Attendants
39-7011.00	39-7012.00	Primary-Short	Travel Guides
39-7011.00	19-1031.03	Primary-Short	Park Naturalists
39-7011.00	39-3031.00	Primary-Short	Ushers, Lobby Attendants, and Ticket Takers
39-7011.00	41-3041.00	Primary-Short	Travel Agents
39-7011.00	43-4181.00	Primary-Short	Reservation and Transportation Ticket Agents and Travel Clerks
39-7011.00	39-6012.00	Primary-Long	Concierges
39-7011.00	19-3093.00	Primary-Long	Historians
39-7011.00	25-4012.00	Primary-Long	Curators
39-7011.00	39-9032.00	Primary-Long	Recreation Workers
39-7011.00	25-3021.00	Primary-Long	Self-Enrichment Teachers
39-7011.00	11-9072.00	Supplemental	Entertainment and Recreation Managers, Except Gambling
39-7011.00	39-1014.00	Supplemental	First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services
39-7011.00	13-1121.00	Supplemental	Meeting, Convention, and Event Planners
39-7011.00	39-3091.00	Supplemental	Amusement and Recreation Attendants
39-7011.00	25-9031.00	Supplemental	Instructional Coordinators
39-7011.00	25-9043.00	Supplemental	Teaching Assistants, Special Education
39-7011.00	25-1125.00	Supplemental	History Teachers, Postsecondary
39-7011.00	25-4022.00	Supplemental	Librarians and Media Collections Specialists
39-7011.00	39-6011.00	Supplemental	Baggage Porters and Bellhops
39-7011.00	25-3011.00	Supplemental	Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors
39-7012.00	39-7011.00	Primary-Short	Tour Guides and Escorts
39-7012.00	41-3041.00	Primary-Short	Travel Agents
39-7012.00	43-4181.00	Primary-Short	Reservation and Transportation Ticket Agents and Travel Clerks
39-7012.00	39-6012.00	Primary-Short	Concierges
39-7012.00	39-3031.00	Primary-Short	Ushers, Lobby Attendants, and Ticket Takers
39-7012.00	11-9081.00	Primary-Long	Lodging Managers
39-7012.00	53-2031.00	Primary-Long	Flight Attendants
39-7012.00	13-1121.00	Primary-Long	Meeting, Convention, and Event Planners
39-7012.00	41-2021.00	Primary-Long	Counter and Rental Clerks
39-7012.00	43-4051.00	Primary-Long	Customer Service Representatives
39-7012.00	11-9072.00	Supplemental	Entertainment and Recreation Managers, Except Gambling
39-7012.00	39-6011.00	Supplemental	Baggage Porters and Bellhops
39-7012.00	53-6061.00	Supplemental	Passenger Attendants
39-7012.00	39-3091.00	Supplemental	Amusement and Recreation Attendants
39-7012.00	39-9032.00	Supplemental	Recreation Workers
39-7012.00	53-5022.00	Supplemental	Motorboat Operators
39-7012.00	19-1031.03	Supplemental	Park Naturalists
39-7012.00	53-3052.00	Supplemental	Bus Drivers, Transit and Intercity
39-7012.00	39-1014.00	Supplemental	First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services
39-7012.00	43-5011.01	Supplemental	Freight Forwarders
39-9011.00	25-2011.00	Primary-Short	Preschool Teachers, Except Special Education
39-9011.00	39-9011.01	Primary-Short	Nannies
39-9011.00	31-1122.00	Primary-Short	Personal Care Aides
39-9011.00	25-2012.00	Primary-Short	Kindergarten Teachers, Except Special Education
39-9011.00	31-1121.00	Primary-Short	Home Health Aides
39-9011.00	25-9042.00	Primary-Long	Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education
39-9011.00	21-1091.00	Primary-Long	Health Education Specialists
39-9011.00	25-2058.00	Primary-Long	Special Education Teachers, Secondary School
39-9011.00	25-2056.00	Primary-Long	Special Education Teachers, Elementary School
39-9011.00	25-2051.00	Primary-Long	Special Education Teachers, Preschool
39-9011.00	11-9031.00	Supplemental	Education and Childcare Administrators, Preschool and Daycare
39-9011.00	21-1021.00	Supplemental	Child, Family, and School Social Workers
39-9011.00	31-1131.00	Supplemental	Nursing Assistants
39-9011.00	11-9151.00	Supplemental	Social and Community Service Managers
39-9011.00	39-1022.00	Supplemental	First-Line Supervisors of Personal Service Workers
39-9011.00	25-2055.00	Supplemental	Special Education Teachers, Kindergarten
39-9011.00	11-9032.00	Supplemental	Education Administrators, Kindergarten through Secondary
39-9011.00	25-9043.00	Supplemental	Teaching Assistants, Special Education
39-9011.00	11-9111.00	Supplemental	Medical and Health Services Managers
39-9011.00	25-2057.00	Supplemental	Special Education Teachers, Middle School
39-9011.01	39-9011.00	Primary-Short	Childcare Workers
39-9011.01	31-1122.00	Primary-Short	Personal Care Aides
39-9011.01	31-1121.00	Primary-Short	Home Health Aides
39-9011.01	25-2011.00	Primary-Short	Preschool Teachers, Except Special Education
39-9011.01	21-1021.00	Primary-Short	Child, Family, and School Social Workers
39-9011.01	11-9031.00	Primary-Long	Education and Childcare Administrators, Preschool and Daycare
39-9011.01	31-1131.00	Primary-Long	Nursing Assistants
39-9011.01	21-1093.00	Primary-Long	Social and Human Service Assistants
39-9011.01	31-2011.00	Primary-Long	Occupational Therapy Assistants
39-9011.01	39-9041.00	Primary-Long	Residential Advisors
39-9011.01	25-9043.00	Supplemental	Teaching Assistants, Special Education
39-9011.01	25-2012.00	Supplemental	Kindergarten Teachers, Except Special Education
39-9011.01	25-2051.00	Supplemental	Special Education Teachers, Preschool
39-9011.01	21-1022.00	Supplemental	Healthcare Social Workers
39-9011.01	39-1022.00	Supplemental	First-Line Supervisors of Personal Service Workers
39-9011.01	31-1133.00	Supplemental	Psychiatric Aides
39-9011.01	29-1161.00	Supplemental	Nurse Midwives
39-9011.01	29-1141.00	Supplemental	Registered Nurses
39-9011.01	29-1122.00	Supplemental	Occupational Therapists
39-9011.01	29-2061.00	Supplemental	Licensed Practical and Licensed Vocational Nurses
39-9031.00	11-9179.01	Primary-Short	Fitness and Wellness Coordinators
39-9031.00	29-1128.00	Primary-Short	Exercise Physiologists
39-9031.00	27-2022.00	Primary-Short	Coaches and Scouts
39-9031.00	25-3021.00	Primary-Short	Self-Enrichment Teachers
39-9031.00	29-1125.00	Primary-Short	Recreational Therapists
39-9031.00	31-2021.00	Primary-Long	Physical Therapist Assistants
39-9031.00	31-2022.00	Primary-Long	Physical Therapist Aides
39-9031.00	39-9032.00	Primary-Long	Recreation Workers
39-9031.00	31-2012.00	Primary-Long	Occupational Therapy Aides
39-9031.00	31-2011.00	Primary-Long	Occupational Therapy Assistants
39-9031.00	29-9091.00	Supplemental	Athletic Trainers
39-9031.00	13-1151.00	Supplemental	Training and Development Specialists
39-9031.00	25-1193.00	Supplemental	Recreation and Fitness Studies Teachers, Postsecondary
39-9031.00	21-1091.00	Supplemental	Health Education Specialists
39-9031.00	25-2059.01	Supplemental	Adapted Physical Education Specialists
39-9031.00	11-3131.00	Supplemental	Training and Development Managers
39-9031.00	29-1031.00	Supplemental	Dietitians and Nutritionists
39-9031.00	29-1122.00	Supplemental	Occupational Therapists
39-9031.00	29-1123.00	Supplemental	Physical Therapists
39-9031.00	39-2011.00	Supplemental	Animal Trainers
39-9032.00	29-1125.00	Primary-Short	Recreational Therapists
39-9032.00	11-9151.00	Primary-Short	Social and Community Service Managers
39-9032.00	11-9072.00	Primary-Short	Entertainment and Recreation Managers, Except Gambling
39-9032.00	21-1015.00	Primary-Short	Rehabilitation Counselors
39-9032.00	25-9031.00	Primary-Short	Instructional Coordinators
39-9032.00	21-1093.00	Primary-Long	Social and Human Service Assistants
39-9032.00	39-1022.00	Primary-Long	First-Line Supervisors of Personal Service Workers
39-9032.00	39-9041.00	Primary-Long	Residential Advisors
39-9032.00	11-9179.01	Primary-Long	Fitness and Wellness Coordinators
39-9032.00	11-3131.00	Primary-Long	Training and Development Managers
39-9032.00	39-1014.00	Supplemental	First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services
39-9032.00	11-9031.00	Supplemental	Education and Childcare Administrators, Preschool and Daycare
39-9032.00	21-1012.00	Supplemental	Educational, Guidance, and Career Counselors and Advisors
39-9032.00	11-9032.00	Supplemental	Education Administrators, Kindergarten through Secondary
39-9032.00	21-2021.00	Supplemental	Directors, Religious Activities and Education
39-9032.00	21-1094.00	Supplemental	Community Health Workers
39-9032.00	25-1193.00	Supplemental	Recreation and Fitness Studies Teachers, Postsecondary
39-9032.00	13-1151.00	Supplemental	Training and Development Specialists
39-9032.00	21-1091.00	Supplemental	Health Education Specialists
39-9032.00	21-1021.00	Supplemental	Child, Family, and School Social Workers
39-9041.00	11-9151.00	Primary-Short	Social and Community Service Managers
39-9041.00	21-1015.00	Primary-Short	Rehabilitation Counselors
39-9041.00	39-1022.00	Primary-Short	First-Line Supervisors of Personal Service Workers
39-9041.00	21-1021.00	Primary-Short	Child, Family, and School Social Workers
39-9041.00	21-1012.00	Primary-Short	Educational, Guidance, and Career Counselors and Advisors
39-9041.00	21-1093.00	Primary-Long	Social and Human Service Assistants
39-9041.00	39-1014.00	Primary-Long	First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services
39-9041.00	29-2099.08	Primary-Long	Patient Representatives
39-9041.00	39-9032.00	Primary-Long	Recreation Workers
39-9041.00	37-1011.00	Primary-Long	First-Line Supervisors of Housekeeping and Janitorial Workers
39-9041.00	31-1121.00	Supplemental	Home Health Aides
39-9041.00	11-9032.00	Supplemental	Education Administrators, Kindergarten through Secondary
39-9041.00	31-1122.00	Supplemental	Personal Care Aides
39-9041.00	11-9033.00	Supplemental	Education Administrators, Postsecondary
39-9041.00	11-9031.00	Supplemental	Education and Childcare Administrators, Preschool and Daycare
39-9041.00	21-2021.00	Supplemental	Directors, Religious Activities and Education
39-9041.00	21-1023.00	Supplemental	Mental Health and Substance Abuse Social Workers
39-9041.00	43-4061.00	Supplemental	Eligibility Interviewers, Government Programs
39-9041.00	21-1014.00	Supplemental	Mental Health Counselors
39-9041.00	21-1091.00	Supplemental	Health Education Specialists
41-1011.00	41-1012.00	Primary-Short	First-Line Supervisors of Non-Retail Sales Workers
41-1011.00	43-1011.00	Primary-Short	First-Line Supervisors of Office and Administrative Support Workers
41-1011.00	35-1012.00	Primary-Short	First-Line Supervisors of Food Preparation and Serving Workers
41-1011.00	39-1014.00	Primary-Short	First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services
41-1011.00	37-1011.00	Primary-Short	First-Line Supervisors of Housekeeping and Janitorial Workers
41-1011.00	41-3091.00	Primary-Long	Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel
41-1011.00	49-1011.00	Primary-Long	First-Line Supervisors of Mechanics, Installers, and Repairers
41-1011.00	53-1043.00	Primary-Long	First-Line Supervisors of Material-Moving Machine and Vehicle Operators
41-1011.00	39-1022.00	Primary-Long	First-Line Supervisors of Personal Service Workers
41-1011.00	53-1042.00	Primary-Long	First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand
41-1011.00	11-1021.00	Supplemental	General and Operations Managers
41-1011.00	11-2022.00	Supplemental	Sales Managers
41-1011.00	43-4051.00	Supplemental	Customer Service Representatives
41-1011.00	41-2031.00	Supplemental	Retail Salespersons
41-1011.00	41-2021.00	Supplemental	Counter and Rental Clerks
41-1011.00	51-1011.00	Supplemental	First-Line Supervisors of Production and Operating Workers
41-1011.00	53-7065.00	Supplemental	Stockers and Order Fillers
41-1011.00	41-2011.00	Supplemental	Cashiers
41-1011.00	53-1044.00	Supplemental	First-Line Supervisors of Passenger Attendants
41-1011.00	11-3012.00	Supplemental	Administrative Services Managers
41-1012.00	43-1011.00	Primary-Short	First-Line Supervisors of Office and Administrative Support Workers
41-1012.00	41-1011.00	Primary-Short	First-Line Supervisors of Retail Sales Workers
41-1012.00	39-1014.00	Primary-Short	First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services
41-1012.00	49-1011.00	Primary-Short	First-Line Supervisors of Mechanics, Installers, and Repairers
41-1012.00	53-1044.00	Primary-Short	First-Line Supervisors of Passenger Attendants
41-1012.00	51-1011.00	Primary-Long	First-Line Supervisors of Production and Operating Workers
41-1012.00	53-1042.00	Primary-Long	First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand
41-1012.00	53-1043.00	Primary-Long	First-Line Supervisors of Material-Moving Machine and Vehicle Operators
41-1012.00	39-1022.00	Primary-Long	First-Line Supervisors of Personal Service Workers
41-1012.00	33-1091.00	Primary-Long	First-Line Supervisors of Security Workers
41-1012.00	37-1011.00	Supplemental	First-Line Supervisors of Housekeeping and Janitorial Workers
41-1012.00	11-1021.00	Supplemental	General and Operations Managers
41-1012.00	41-3091.00	Supplemental	Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel
41-1012.00	35-1012.00	Supplemental	First-Line Supervisors of Food Preparation and Serving Workers
41-1012.00	43-4051.00	Supplemental	Customer Service Representatives
41-1012.00	11-3012.00	Supplemental	Administrative Services Managers
41-1012.00	13-1111.00	Supplemental	Management Analysts
41-1012.00	47-1011.00	Supplemental	First-Line Supervisors of Construction Trades and Extraction Workers
41-1012.00	13-1071.00	Supplemental	Human Resources Specialists
41-1012.00	11-2022.00	Supplemental	Sales Managers
41-2011.00	41-2021.00	Primary-Short	Counter and Rental Clerks
41-2011.00	43-3071.00	Primary-Short	Tellers
41-2011.00	43-4051.00	Primary-Short	Customer Service Representatives
41-2011.00	41-2031.00	Primary-Short	Retail Salespersons
41-2011.00	41-1011.00	Primary-Short	First-Line Supervisors of Retail Sales Workers
41-2011.00	41-2012.00	Primary-Long	Gambling Change Persons and Booth Cashiers
41-2011.00	43-5051.00	Primary-Long	Postal Service Clerks
41-2011.00	31-9095.00	Primary-Long	Pharmacy Aides
41-2011.00	43-4151.00	Primary-Long	Order Clerks
41-2011.00	43-3041.00	Primary-Long	Gambling Cage Workers
41-2011.00	53-7065.00	Supplemental	Stockers and Order Fillers
41-2011.00	41-9091.00	Supplemental	Door-to-Door Sales Workers, News and Street Vendors, and Related Workers
41-2011.00	43-4171.00	Supplemental	Receptionists and Information Clerks
41-2011.00	41-9041.00	Supplemental	Telemarketers
41-2011.00	43-4081.00	Supplemental	Hotel, Motel, and Resort Desk Clerks
41-2011.00	43-5071.00	Supplemental	Shipping, Receiving, and Inventory Clerks
41-2011.00	43-3021.00	Supplemental	Billing and Posting Clerks
41-2011.00	41-1012.00	Supplemental	First-Line Supervisors of Non-Retail Sales Workers
41-2011.00	43-4141.00	Supplemental	New Accounts Clerks
41-2011.00	43-9061.00	Supplemental	Office Clerks, General
41-2012.00	43-3041.00	Primary-Short	Gambling Cage Workers
41-2012.00	43-3071.00	Primary-Short	Tellers
41-2012.00	39-1013.00	Primary-Short	First-Line Supervisors of Gambling Services Workers
41-2012.00	39-3012.00	Primary-Short	Gambling and Sports Book Writers and Runners
41-2012.00	41-2011.00	Primary-Short	Cashiers
41-2012.00	11-9071.00	Primary-Long	Gambling Managers
41-2012.00	39-3011.00	Primary-Long	Gambling Dealers
41-2012.00	33-9031.00	Primary-Long	Gambling Surveillance Officers and Gambling Investigators
41-2012.00	43-3031.00	Primary-Long	Bookkeeping, Accounting, and Auditing Clerks
41-2012.00	43-4141.00	Primary-Long	New Accounts Clerks
41-2012.00	43-4171.00	Supplemental	Receptionists and Information Clerks
41-2012.00	43-4081.00	Supplemental	Hotel, Motel, and Resort Desk Clerks
41-2012.00	43-4041.00	Supplemental	Credit Authorizers, Checkers, and Clerks
41-2012.00	41-2021.00	Supplemental	Counter and Rental Clerks
41-2012.00	43-9021.00	Supplemental	Data Entry Keyers
41-2012.00	43-3021.00	Supplemental	Billing and Posting Clerks
41-2012.00	53-7065.00	Supplemental	Stockers and Order Fillers
41-2012.00	49-9091.00	Supplemental	Coin, Vending, and Amusement Machine Servicers and Repairers
41-2012.00	43-9061.00	Supplemental	Office Clerks, General
41-2012.00	43-9051.00	Supplemental	Mail Clerks and Mail Machine Operators, Except Postal Service
41-2021.00	41-2031.00	Primary-Short	Retail Salespersons
41-2021.00	41-2011.00	Primary-Short	Cashiers
41-2021.00	41-9091.00	Primary-Short	Door-to-Door Sales Workers, News and Street Vendors, and Related Workers
41-2021.00	53-7065.00	Primary-Short	Stockers and Order Fillers
41-2021.00	41-3091.00	Primary-Short	Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel
41-2021.00	43-4051.00	Primary-Long	Customer Service Representatives
41-2021.00	41-4012.00	Primary-Long	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products
41-2021.00	41-9041.00	Primary-Long	Telemarketers
41-2021.00	41-2022.00	Primary-Long	Parts Salespersons
41-2021.00	43-4151.00	Primary-Long	Order Clerks
41-2021.00	43-5071.00	Supplemental	Shipping, Receiving, and Inventory Clerks
41-2021.00	41-4011.00	Supplemental	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products
41-2021.00	43-4171.00	Supplemental	Receptionists and Information Clerks
41-2021.00	13-1022.00	Supplemental	Wholesale and Retail Buyers, Except Farm Products
41-2021.00	41-1012.00	Supplemental	First-Line Supervisors of Non-Retail Sales Workers
41-2021.00	41-1011.00	Supplemental	First-Line Supervisors of Retail Sales Workers
41-2021.00	43-4081.00	Supplemental	Hotel, Motel, and Resort Desk Clerks
41-2021.00	39-6012.00	Supplemental	Concierges
41-2021.00	43-5051.00	Supplemental	Postal Service Clerks
41-2021.00	43-3061.00	Supplemental	Procurement Clerks
41-2022.00	41-2021.00	Primary-Short	Counter and Rental Clerks
41-2022.00	43-5071.00	Primary-Short	Shipping, Receiving, and Inventory Clerks
41-2022.00	41-2031.00	Primary-Short	Retail Salespersons
41-2022.00	51-2031.00	Primary-Short	Engine and Other Machine Assemblers
41-2022.00	53-7065.00	Primary-Short	Stockers and Order Fillers
41-2022.00	49-9031.00	Primary-Long	Home Appliance Repairers
41-2022.00	53-6031.00	Primary-Long	Automotive and Watercraft Service Attendants
41-2022.00	41-9091.00	Primary-Long	Door-to-Door Sales Workers, News and Street Vendors, and Related Workers
41-2022.00	53-7062.00	Primary-Long	Laborers and Freight, Stock, and Material Movers, Hand
41-2022.00	43-4151.00	Primary-Long	Order Clerks
41-2022.00	41-4011.00	Supplemental	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products
41-2022.00	51-2092.00	Supplemental	Team Assemblers
41-2022.00	51-2011.00	Supplemental	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers
